id,status,created_on,categoria,nome,sigla,natureza,owner,descricao,tipo_logradouro,nome_logradouro,numero,numero_sem_numero,complemento,bairro,municipio,uf,cep,ddd,telefone1,telefone2,email,horario_inicio,horario_fim,eh_24h,dias_funcionamento,eh_presencial,eh_online,funcionamento_pandemia,observacao_pandemia,avaliacao,latitude,longitude,ja_passou_por_moderacao,updated_at,observacao,qtde_avaliacao,horario_correto,delegacia_mulher,endereco_correto,telefone_correto,existe_delegacia,eh_importacao,cliente_id,indexed_at,test_status,index,geog.type,geog.coordinates,abrangencia,eh_whatsapp,ramal1,ramal2,cod_ibge,fonte
7108,active,2026-02-05T21:07:40.233269Z,583,Defensoria Pública do Estado do Pará - São Félix do Xingu,DPE,publico,,,Rua,Constantino Viana,,true,,Centro,São Félix do Xingu,PA,68380000,94,974007963,,,,,false,,false,false,false,,,-6.6452198,-51.9965455,,2026-02-05T21:07:40.233269Z,,,,,,,,true,,,,,,,Regional,false,,,1507300,conexoes_nudems_dpes
7109,active,2026-02-05T21:07:40.233295Z,583,Defensoria Pública do Estado do Pará - São Geraldo do Araguaia,DPE,publico,,,Avenida,Presidente Vargas,323,false,,Centro,São Geraldo do Araguaia,PA,68570000,94,994148316,,,,,false,,false,false,false,,,-6.3954644,-48.5669671,,2026-02-05T21:07:40.233295Z,,,,,,,,true,,,,,,,Regional,false,,,1507458,conexoes_nudems_dpes
7110,active,2026-02-05T21:07:40.233338Z,583,Defensoria Pública do Estado do Pará - São João do Araguaia,DPE,publico,,,Avenida,Luiz Lopes Ribeiro,,true,,Centro,São João do Araguaia,PA,68518000,91,984145178,,,,,false,,false,false,false,,,-5.3605402,-48.7908458,,2026-02-05T21:07:40.233338Z,,,,,,,,true,,,,,,,Regional,false,,,1507508,conexoes_nudems_dpes
7111,active,2026-02-05T21:07:40.233364Z,583,Defensoria Pública do Estado do Pará - São Miguel do Guamá,DPE,publico,,,Avenida,Nazaré,530,false,,Olho D'água,São Miguel do Guamá,PA, ,91,985862276,,,,,false,,false,false,false,,,-1.6207808,-47.4864188,,2026-02-05T21:07:40.233364Z,"Atendimento Cível: Av. Lauro Sodré, s/n, Complexo Porto do Futuro.",,,,,,,true,,,,,,,Regional,false,,,1507607,conexoes_nudems_dpes
7112,active,2026-02-05T21:07:40.233386Z,583,Defensoria Pública do Estado do Pará - Soure,DPE,publico,,,Rua,1ª,,true,,Centro,Soure,PA,68870000,91,985860952,,,,,false,,false,false,false,,,-0.7271445,-48.5333727,,2026-02-05T21:07:40.233386Z,,,,,,,,true,,,,,,,Regional,false,,,1507904,conexoes_nudems_dpes
7113,active,2026-02-05T21:07:40.233408Z,583,Defensoria Pública do Estado do Pará - Tailândia,DPE,publico,,,Avenida,Belém,8,false,,Centro,Tailândia,PA,68695000,91,974007776,,,,,false,,false,false,false,,,-3.771798,-49.563781,,2026-02-05T21:07:40.233408Z,,,,,,,,true,,,,,,,Regional,false,,,1507953,conexoes_nudems_dpes
7114,active,2026-02-05T21:07:40.233431Z,583,Defensoria Pública do Estado do Pará - Tomé-Açu,DPE,publico,,,Avenida,Três Poderes,153,false,,Centro,Tomé-Açu,PA,68680000,,,,,,,false,,false,false,false,,,-2.4205869,-48.1504875,,2026-02-05T21:07:40.233431Z,,,,,,,,true,,,,,,,Regional,false,,,1508001,conexoes_nudems_dpes
7115,active,2026-02-05T21:07:40.233453Z,583,Defensoria Pública do Estado do Pará - Tracuateua,DPE,publico,,,Rua,Doutor Roberto,695,false,,Alegre,Tracuateua,PA,68600000,91,981568827,,,,,false,,false,false,false,,,-1.0581501,-46.7678392,,2026-02-05T21:07:40.233453Z,,,,,,,,true,,,,,,,Regional,false,,,1508035,conexoes_nudems_dpes
7116,active,2026-02-05T21:07:40.233477Z,583,Defensoria Pública do Estado do Pará - Tucumã,DPE,publico,,,Rua,Manoel Maria Barros Costa,,true,,Centro,Tucumã,PA,68385000,,,,,,,false,,false,false,false,,,-6.7523853,-51.15061499999999,,2026-02-05T21:07:40.233477Z,,,,,,,,true,,,,,,,Regional,false,,,1508084,conexoes_nudems_dpes
7117,active,2026-02-05T21:07:40.233497Z,583,Defensoria Pública do Estado do Pará - Tucuruí,DPE,publico,,,Avenida,Tancredo Neves,150,false,,São Francisco,Tucuruí,PA,68460280,91,984048307,984175082,,,,false,,false,false,false,,,-3.7560411,-49.6685407,,2026-02-05T21:07:40.233497Z,Telefones alternativos: (94) 98119-3678 / (91) 98412-0732 / (94) 99272-1127.,,,,,,,true,,,,,,,Regional,false,,,1508100,conexoes_nudems_dpes
7118,active,2026-02-05T21:07:40.233517Z,583,Defensoria Pública do Estado do Pará - Ulianópolis,DPE,publico,,,Avenida,do Contorno,212,false,,Caminho das Árvores,Ulianópolis,PA,68632000,,,,,,,false,,false,false,false,,,-3.7423487,-47.5020162,,2026-02-05T21:07:40.233517Z,,,,,,,,true,,,,,,,Regional,false,,,1508126,conexoes_nudems_dpes
7119,active,2026-02-05T21:07:40.233537Z,583,Defensoria Pública do Estado do Pará - Vigia,DPE,publico,,,Avenida,Barão de Guajará,264,false,,Castanheira,Vigia,PA,68780000,,,,,,,false,,false,false,false,,,-0.8537583,-48.1391778,,2026-02-05T21:07:40.233537Z,,,,,,,,true,,,,,,,Regional,false,,,1508209,conexoes_nudems_dpes
7120,active,2026-02-05T21:07:40.233560Z,583,Defensoria Pública do Estado do Pará - Viseu,DPE,publico,,,Rua,Major Olímpio,235,false,,Centro,Viseu,PA,68620000,91,985861246,,,,,false,,false,false,false,,,-1.2062347,-46.1386914,,2026-02-05T21:07:40.233560Z,,,,,,,,true,,,,,,,Regional,false,,,1508308,conexoes_nudems_dpes
7121,active,2026-02-05T21:07:40.233583Z,583,Defensoria Pública do Estado do Pará - Vitória do Xingu,DPE,publico,,,Avenida,Manoel Félix Farias,536,false,,Centro,Vitória do Xingu,PA,68383000,91,974008202,,,,,false,,false,false,false,,,-2.8863366,-52.0126909,,2026-02-05T21:07:40.233583Z,,,,,,,,true,,,,,,,Regional,false,,,1508357,conexoes_nudems_dpes
7122,active,2026-02-05T21:07:40.233605Z,583,Defensoria Pública do Estado do Pará - Xinguara,DPE,publico,,,Avenida,Xingu,730,false,,Centro,Xinguara,PA,68557016,91,985861522,,,,,false,,false,false,false,,,-7.1052617,-49.9448404,,2026-02-05T21:07:40.233605Z,,,,,,,,true,,,,,,,Regional,false,,,1508407,conexoes_nudems_dpes
7123,active,2026-02-05T21:07:40.233627Z,583,Defensoria Pública do Estado de São Paulo - Araçatuba,DPE,publico,,,Rua,XV de Novembro,395,false,,Centro,Araçatuba,SP,16010030,18,21024200,,,,,false,,false,false,false,,,-21.2051269,-50.439662,,2026-02-05T21:07:40.233627Z,,,,,,,,true,,,,,,,Regional,false,,,3502804,conexoes_nudems_dpes
7124,active,2026-02-05T21:07:40.233649Z,583,Defensoria Pública do Estado de São Paulo - Araraquara,DPE,publico,,,Rua,São Bento,1725,false,,Centro,Araraquara,SP,14801300,16,21089900,,,,,false,,false,false,false,,,-21.7848649,-48.17772859999999,,2026-02-05T21:07:40.233649Z,,,,,,,,true,,,,,,,Regional,false,,,3503208,conexoes_nudems_dpes
7125,active,2026-02-05T21:07:40.233671Z,583,Defensoria Pública do Estado de São Paulo - Atendimento Inicial Cível,DPE,publico,,,Rua,Boa Vista,150,false,,Centro,São Paulo,SP,01014000,,8007734340,,,,,false,,false,false,false,,,-23.741038,-46.6577283,,2026-02-05T21:07:40.233671Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7126,active,2026-02-05T21:07:40.233693Z,583,Defensoria Pública do Estado de São Paulo - Atendimento Inicial Criminal,DPE,publico,,,Avenida,Dr. Abraão Ribeiro,313,false,Prédio anexo,Barra Funda,São Paulo,SP,01133020,11,28331212,,,,,false,,false,false,false,,,-23.5213812,-46.65874669999999,,2026-02-05T21:07:40.233693Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7127,active,2026-02-05T21:07:40.233715Z,583,Defensoria Pública do Estado de São Paulo - Atibaia,DPE,publico,,,Rua,Dr. José Roberto Paim,99,false,,Parque dos Coqueiros,Atibaia,SP,12945007,11,44129688,,,,,false,,false,false,false,,,-23.1095025,-46.5496057,,2026-02-05T21:07:40.233715Z,,,,,,,,true,,,,,,,Regional,false,,,3504107,conexoes_nudems_dpes
7128,active,2026-02-05T21:07:40.233737Z,583,Defensoria Pública do Estado de São Paulo - Avaré,DPE,publico,,,Rua,Bahia,410,false,,Água Branca,Avaré,SP,18700090,14,21225220,,,,,false,,false,false,false,,,-23.1073408,-48.9275153,,2026-02-05T21:07:40.233737Z,,,,,,,,true,,,,,,,Regional,false,,,3504503,conexoes_nudems_dpes
7129,active,2026-02-05T21:07:40.233758Z,583,Defensoria Pública do Estado de São Paulo - Barretos,DPE,publico,,,Rua,25 de Agosto,740,false,,Exposição,Barretos,SP,14783044,17,33123900,,,,,false,,false,false,false,,,-20.5627854,-48.5822726,,2026-02-05T21:07:40.233758Z,,,,,,,,true,,,,,,,Regional,false,,,3505500,conexoes_nudems_dpes
7130,active,2026-02-05T21:07:40.233781Z,583,Defensoria Pública do Estado de São Paulo - Bauru,DPE,publico,,,Avenida,Getúlio Vargas,21,false,,Vila Aviação,Bauru,SP,17018000,14,21098219,,,,,false,,false,false,false,,,-22.351309,-49.051189,,2026-02-05T21:07:40.233781Z,,,,,,,,true,,,,,,,Regional,false,,,3506003,conexoes_nudems_dpes
7131,active,2026-02-05T21:07:40.233804Z,583,Defensoria Pública do Estado de São Paulo - Bragança Paulista,DPE,publico,,,Avenida,dos Imigrantes,1501,false,"1º andar, sala 240",Jardim América,Bragança Paulista,SP,12902000,11,40343414,,,,,false,,false,false,false,,,-22.9590612,-46.5453015,,2026-02-05T21:07:40.233804Z,,,,,,,,true,,,,,,,Regional,false,,,3507605,conexoes_nudems_dpes
7132,active,2026-02-05T21:07:40.233826Z,583,Defensoria Pública do Estado de São Paulo - Butantã,DPE,publico,,,Avenida,Corifeu de Azevedo Marques,150,false,Sl. 106,Butantã,São Paulo,SP,05582000,11,22935219,,,,,false,,false,false,false,,,-23.5694912,-46.7163827,,2026-02-05T21:07:40.233826Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7133,active,2026-02-05T21:07:40.233848Z,583,Defensoria Pública do Estado de São Paulo - Campinas,DPE,publico,,,Rua,Jorge Figueiredo Correa,1191,false,,Fazenda Taquaral,Campinas,SP,13087261,19,21157550,,,,,false,,false,false,false,,,-22.8610335,-47.0475697,,2026-02-05T21:07:40.233848Z,,,,,,,,true,,,,,,,Regional,false,,,3509502,conexoes_nudems_dpes
7134,active,2026-02-05T21:07:40.233869Z,583,Defensoria Pública do Estado de São Paulo - Caraguatatuba,DPE,publico,,,Rua,Guaratinguetá,72,false,,Sumaré,Caraguatatuba,SP,11661120,12,40098700,,,,,false,,false,false,false,,,-23.6202995,-45.4000873,,2026-02-05T21:07:40.233869Z,,,,,,,,true,,,,,,,Regional,false,,,3510500,conexoes_nudems_dpes
7135,active,2026-02-05T21:07:40.233895Z,583,Defensoria Pública do Estado de São Paulo - Carapicuíba,DPE,publico,,,Avenida,Celeste,58,false,,Centro,Carapicuíba,SP,06320030,11,28338710,,,,,false,,false,false,false,,,-23.5202298,-46.8375236,,2026-02-05T21:07:40.233895Z,,,,,,,,true,,,,,,,Regional,false,,,3510609,conexoes_nudems_dpes
7136,active,2026-02-05T21:07:40.233918Z,583,Defensoria Pública do Estado de São Paulo - Cidadania e Direitos Humanos (Núcleo Especializado),DPE,publico,,,Avenida,Liberdade,32,false,3º andar,Liberdade,São Paulo,SP,01502000,11,34892676,99965603,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.233918Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7137,active,2026-02-05T21:07:40.233940Z,583,Defensoria Pública do Estado de São Paulo - Cível Central,DPE,publico,,,Avenida,Liberdade,32,false,8º andar,Liberdade,São Paulo,SP,01502000,11,34892699,,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.233940Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7138,active,2026-02-05T21:07:40.233984Z,583,Defensoria Pública do Estado de São Paulo - Custódia,DPE,publico,,,Rua,Professor Walter Lerner,169,false,próximo ao Fórum Criminal,Barra Funda,São Paulo,SP,01139020,,,,,,,false,,false,false,false,,,-23.5204926,-46.6630821,,2026-02-05T21:07:40.233984Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7139,active,2026-02-05T21:07:40.234008Z,583,Defensoria Pública do Estado de São Paulo - Defesa da Diversidade e da Igualdade Racial (Núcleo Especializado),DPE,publico,,,Avenida,Liberdade,32,false,4º andar,Liberdade,São Paulo,SP,01502000,11,34892663,99965603,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234008Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7140,active,2026-02-05T21:07:40.234031Z,583,Defensoria Pública do Estado de São Paulo - Defesa do Consumidor (Núcleo Especializado),DPE,publico,,,Avenida,Liberdade,32,false,5º andar,Liberdade,São Paulo,SP,01502000,11,34892668,99965603,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234031Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7141,active,2026-02-05T21:07:40.234053Z,583,Defensoria Pública do Estado de São Paulo - Diadema,DPE,publico,,,Rua,das Turmalinas,77,false,,Jardim Donini,Diadema,SP,09920500,11,28384500,,,,,false,,false,false,false,,,-23.6841852,-46.62267,,2026-02-05T21:07:40.234053Z,,,,,,,,true,,,,,,,Regional,false,,,3513801,conexoes_nudems_dpes
7142,active,2026-02-05T21:07:40.234078Z,583,Defensoria Pública do Estado de São Paulo - Direitos da Pessoa Idosa e da Pessoa com Deficiência (Núcleo Especializado),DPE,publico,,,Avenida,Liberdade,32,false,4º andar,Liberdade,São Paulo,SP,01502000,11,34892659,99965603,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234078Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7143,active,2026-02-05T21:07:40.234100Z,583,Defensoria Pública do Estado de São Paulo - Família Central,DPE,publico,,,Avenida,Liberdade,32,false,7º andar,Liberdade,São Paulo,SP,01502000,11,34892699,,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234100Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7144,active,2026-02-05T21:07:40.234122Z,583,Defensoria Pública do Estado de São Paulo - Fazenda Pública,DPE,publico,,,Avenida,Liberdade,32,false,10º andar,Liberdade,São Paulo,SP,01502000,11,34892699,,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234122Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7145,active,2026-02-05T21:07:40.234144Z,583,Defensoria Pública do Estado de São Paulo - Ferraz de Vasconcelos,DPE,publico,,,Rua,Carlos Gomes,215,false,,Vila Romanópolis,Ferraz de Vasconcelos,SP,08500330,11,28384000,,,,,false,,false,false,false,,,-23.5428003,-46.3651303,,2026-02-05T21:07:40.234144Z,,,,,,,,true,,,,,,,Regional,false,,,3515707,conexoes_nudems_dpes
7146,active,2026-02-05T21:07:40.234166Z,583,Defensoria Pública do Estado de São Paulo - Franca,DPE,publico,,,Avenida,Presidente Vargas,299,false,,Cidade Nova,Franca,SP,14401146,16,21036900,,,,,false,,false,false,false,,,-20.5307609,-47.39540059999999,,2026-02-05T21:07:40.234166Z,,,,,,,,true,,,,,,,Regional,false,,,3516200,conexoes_nudems_dpes
7147,active,2026-02-05T21:07:40.234188Z,583,Defensoria Pública do Estado de São Paulo - Francisco Morato,DPE,publico,,,Rua,Progresso,110,false,,Centro,Francisco Morato,SP,07901170,11,44898700,,,,,false,,false,false,false,,,-23.2810692,-46.743788,,2026-02-05T21:07:40.234188Z,,,,,,,,true,,,,,,,Regional,false,,,3516309,conexoes_nudems_dpes
7148,active,2026-02-05T21:07:40.234210Z,583,Defensoria Pública do Estado de São Paulo - Franco da Rocha,DPE,publico,,,Rua,João Rais,63,false,,Companhia Fazenda Belém,Franco da Rocha,SP,07802030,11,28384200,,,,,false,,false,false,false,,,-23.3287605,-46.72930239999999,,2026-02-05T21:07:40.234210Z,,,,,,,,true,,,,,,,Regional,false,,,3516408,conexoes_nudems_dpes
7149,active,2026-02-05T21:07:40.234232Z,583,Defensoria Pública do Estado de São Paulo - Guarujá,DPE,publico,,,Avenida,Adhemar de Barros,1327,false,,Vila Santa Rosa,Guarujá,SP,11430003,13,21019000,,,,,false,,false,false,false,,,-23.9923342,-46.27277470000001,,2026-02-05T21:07:40.234232Z,,,,,,,,true,,,,,,,Regional,false,,,3518701,conexoes_nudems_dpes
7150,active,2026-02-05T21:07:40.234255Z,583,Defensoria Pública do Estado de São Paulo - Guarulhos,DPE,publico,,,Rua,Sete de Setembro,30,false,,Centro,Guarulhos,SP,07011020,11,28331640,,,,,false,,false,false,false,,,-23.4696292,-46.5313295,,2026-02-05T21:07:40.234255Z,,,,,,,,true,,,,,,,Regional,false,,,3518800,conexoes_nudems_dpes
7151,active,2026-02-05T21:07:40.234278Z,583,Defensoria Pública do Estado de São Paulo - Habitação e Urbanismo (Núcleo Especializado),DPE,publico,,,Avenida,Liberdade,32,false,4º andar,Liberdade,São Paulo,SP,01502000,11,34892662,,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234278Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7152,active,2026-02-05T21:07:40.234300Z,583,Defensoria Pública do Estado de São Paulo - Infância e Juventude (Núcleo Especializado),DPE,publico,,,Avenida,Liberdade,32,false,3º andar,Liberdade,São Paulo,SP,01502000,11,34892717,94220872,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234300Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7153,active,2026-02-05T21:07:40.234323Z,583,Defensoria Pública do Estado de São Paulo - Ipiranga,DPE,publico,,,Rua,Agostinho Gomes,1455,false,"sala 1,Térreo",Ipiranga,São Paulo,SP,04206901,11,28336130,,,,,false,,false,false,false,,,-23.5829783,-46.60404399999999,,2026-02-05T21:07:40.234323Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7154,active,2026-02-05T21:07:40.234345Z,583,Defensoria Pública do Estado de São Paulo - Itanhaém,DPE,publico,,,Avenida,Pedro de Toledo,196,false,,Centro,Itanhaém,SP,11740000,,,,,,,false,,false,false,false,,,-24.185552,-46.79154279999999,,2026-02-05T21:07:40.234345Z,,,,,,,,true,,,,,,,Regional,false,,,3522109,conexoes_nudems_dpes
7155,active,2026-02-05T21:07:40.234367Z,583,Defensoria Pública do Estado de São Paulo - Itapecerica da Serra,DPE,publico,,,Rua,Henrique Sóter Fernandes,201,false,,Centro,Itapecerica da Serra,SP,06850710,,,,,,,false,,false,false,false,,,-23.7174511,-46.8480626,,2026-02-05T21:07:40.234367Z,,,,,,,,true,,,,,,,Regional,false,,,3522208,conexoes_nudems_dpes
7156,active,2026-02-05T21:07:40.234389Z,583,Defensoria Pública do Estado de São Paulo - Itapetininga,DPE,publico,,,Rua,Virgilio de Resende,1367,false,,Centro,Itapetininga,SP,18200046,15,35112300,,,,,false,,false,false,false,,,-23.5848407,-48.03428539999999,,2026-02-05T21:07:40.234389Z,,,,,,,,true,,,,,,,Regional,false,,,3522307,conexoes_nudems_dpes
7157,active,2026-02-05T21:07:40.234412Z,583,Defensoria Pública do Estado de São Paulo - Itapevi,DPE,publico,,,Rua,Leopoldina de Camargo,200,false,,Centro,Itapevi,SP,06653040,11,34892352,,,,,false,,false,false,false,,,-23.5460717,-46.9328927,,2026-02-05T21:07:40.234412Z,,,,,,,,true,,,,,,,Regional,false,,,3522505,conexoes_nudems_dpes
7158,active,2026-02-05T21:07:40.234434Z,583,Defensoria Pública do Estado de São Paulo - Itaquaquecetuba,DPE,publico,,,Rua,Vereador José Barbosa de Araújo,317,false,,Vila Virgínia,Itaquaquecetuba,SP,08573040,11,28383939,,,,,false,,false,false,false,,,-23.4862615,-46.3512056,,2026-02-05T21:07:40.234434Z,,,,,,,,true,,,,,,,Regional,false,,,3523107,conexoes_nudems_dpes
7159,active,2026-02-05T21:07:40.234455Z,583,Defensoria Pública do Estado de São Paulo - Itaquera,DPE,publico,,,Rua,Sábbado D'Ângelo,2040,false,,Itaquera,São Paulo,SP,08210791,11,28331400,,,,,false,,false,false,false,,,-23.5508942,-46.4453868,,2026-02-05T21:07:40.234455Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7160,active,2026-02-05T21:07:40.234477Z,583,Defensoria Pública do Estado de São Paulo - Jabaquara,DPE,publico,,,Avenida,Liberdade,32,false,6º andar,Liberdade,São Paulo,SP,01502000,11,34892683,,,,,false,,false,false,false,,,-23.5531896,-46.6350773,,2026-02-05T21:07:40.234477Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7161,active,2026-02-05T21:07:40.234499Z,583,Defensoria Pública do Estado de São Paulo - Jacareí,DPE,publico,,,Rua,Treze de Maio,29,false,,Centro,Jacareí,SP,12327220,12,21278600,,,,,false,,false,false,false,,,-23.3057936,-45.9724139,,2026-02-05T21:07:40.234499Z,,,,,,,,true,,,,,,,Regional,false,,,3524402,conexoes_nudems_dpes
7162,active,2026-02-05T21:07:40.234521Z,583,Defensoria Pública do Estado de São Paulo - Jaú,DPE,publico,,,Rua,Bento Manoel,282,false,,Centro,Jaú,SP,17201130,14,21048314,,,,,false,,false,false,false,,,-22.2898123,-48.5604756,,2026-02-05T21:07:40.234521Z,,,,,,,,true,,,,,,,Regional,false,,,3525300,conexoes_nudems_dpes
7163,active,2026-02-05T21:07:40.234543Z,583,Defensoria Pública do Estado de São Paulo - Jundiai,DPE,publico,,,Rua,Marechal Deodoro da Fonseca,646,false,,Centro,Jundiaí,SP,13201002,11,38781200,,,,,false,,false,false,false,,,-23.1825087,-46.88536999999999,,2026-02-05T21:07:40.234543Z,,,,,,,,true,,,,,,,Regional,false,,,3525904,conexoes_nudems_dpes
7164,active,2026-02-05T21:07:40.234565Z,583,Defensoria Pública do Estado de São Paulo - Lapa,DPE,publico,,,Rua,George Smith,171,false,,Lapa,São Paulo,SP,05074010,11,28338450,,,,,false,,false,false,false,,,-23.5193907,-46.7047034,,2026-02-05T21:07:40.234565Z,,,,,,,,true,,,,,,,Regional,false,,,3550308,conexoes_nudems_dpes
7165,active,2026-02-05T21:07:40.234586Z,583,Defensoria Pública do Estado de São Paulo - Limeira,DPE,publico,,,Avenida,Maria Buzolin,622,false,,Jardim Piratininga,Limeira,SP,13060650,19,21135757,,,,,false,,false,false,false,,,-22.5591743,-47.4140814,,2026-02-05T21:07:40.234586Z,,,,,,,,true,,,,,,,Regional,false,,,3526902,conexoes_nudems_dpes
7166,active,2026-02-05T21:07:40.234608Z,583,Defensoria Pública do Estado de São Paulo - Marília,DPE,publico,,,Avenida,Presidente Tancredo de Almeida Neves,164,false,,Centro,Marília,SP,17500041,14,33115700,,,,,false,,false,false,false,,,-22.2159414,-49.9480158,,2026-02-05T21:07:40.234608Z,,,,,,,,true,,,,,,,Regional,false,,,3529005,conexoes_nudems_dpes
7167,active,2026-02-05T21:07:40.234631Z,583,Defensoria Pública do Estado de São Paulo - Mauá,DPE,publico,,,Rua,General Osório,412,false,,Vila Bocaina,Mauá,SP,09310050,11,28384300,,,,,false,,false,false,false,,,-23.6701895,-46.4570619,,2026-02-05T21:07:40.234631Z,,,,,,,,true,,,,,,,Regional,false,,,3529401,conexoes_nudems_dpes
